Rank	Gene	HalfLife1	HalfLife2	HalfLife3	AverageHalfLife
3767	YDR510W	22.5016727278	39.3134481917	17.7939215519	26.5363474905
3768	YFL004W	37.2693171779	25.6694715537	16.6586742705	26.5324876674
3769	YDR172W	30.7157130644	27.1413015043	21.709156542	26.5220570369
3770	YLR250W	22.1560825332	33.4071154458	23.9499580769	26.504385352
3771	YML124C	38.0909787982	24.6379725147	16.7720107915	26.5003207015
3772	YDR387C	50.221256027	12.3101215701	16.9494957365	26.4936244445
3773	YMR114C	24.5985427558		28.3393593118	26.4689510338
3774	YNL043C	36.468098155	28.0480966439	14.8790476664	26.4650808218
3775	YDL084W		32.5901717276	20.3263757038	26.4582737157
3776	YLR221C	33.0654477057	29.8536645662	16.4437270456	26.4542797725
3777	YFL032W	15.3832024517	43.4104050387	20.5596224376	26.4510766426
3778	YBR200W		28.1259736493	24.76034796	26.4431608046
3779	YER099C	34.8348215155	17.963581984	26.5137247172	26.4373760723
3780	YHL042W	19.6367325478	7.5322415539	52.1337388377	26.4342376465
3781	YEL059C-A	36.263343434	22.7597646009	20.2404289915	26.4211790088
3782	YLR276C	45.4075063356		7.43452460909	26.4210154723
3783	YJR004C	24.7997295298	31.1064159788	23.3439143114	26.4166866067
3784	YDR002W	21.5522727171	33.8013247288	23.8638236926	26.4058070462
3785	YPL101W	32.6258043628	29.1420475923	17.4142882594	26.3940467382
3786	YFR014C	43.0590923484	9.27158233659	26.8226473433	26.3844406761
3787	YBR146W		33.948498443	18.817475629	26.382987036
3788	YDL208W		33.310937034	19.4527272169	26.3818321255
3789	YHR193C	19.4580245713	29.4332370864	30.2520344926	26.3810987168
3790	YER003C	28.2715054188	30.1961954527	20.6370641515	26.3682550077
3791	YBL105C		36.0491130296	16.6856509875	26.3673820086
3792	YDR454C			26.355580433	26.355580433
3793	YDL242W	19.5354240592		33.1272525089	26.3313382841
3794	YGR280C	26.7789080458	36.5023661859	15.6960539703	26.3257760673
3795	YML127W	25.5396738826	27.2823044465	26.1473346694	26.3231043328
3796	YGR135W	19.7572661197	29.3959127653	29.7951150576	26.3160979809
3797	YLR362W	23.2165422144	35.7504711952	19.9760992171	26.3143708756
3798	YLR101C	31.4476632084	26.0483262845	21.4334806475	26.3098233801
3799	YGR020C	21.2947714435	32.1813616175	25.4126337255	26.2962555955
3800	YMR145C	47.0259897536	15.5284638257	16.2819401795	26.2787979196
3801	YOR163W	40.3744337637	23.6923932018	14.7588075093	26.2752114916
3802	YOR144C			26.2669911561	26.2669911561
3803	YOL086C	20.0058418577	32.495870636		26.2508562468
3804	YER045C	23.5014367084	35.7417855821	19.4969804299	26.2467342402
3805	YER131W	22.0020754749	34.2428640399	22.4918338927	26.2455911358
3806	YOR009W			26.2442383204	26.2442383204
3807	YGR070W	27.7568915234	24.121505537	26.8091285433	26.2291752012
3808	YCL016C	44.7651928872	24.884249758	9.01568108822	26.2217079111
3809	YIL041W	20.2988442705	34.079651711	24.2636841553	26.2140600456
3810	YJL112W	31.9636370414		20.4600601027	26.211848572
3811	YNL221C	39.2523090211		13.1650504003	26.2086797107
3812	YDR420W	27.3435656641	30.3728061073	20.8673650893	26.1945789536
3813	YCL046W	23.1974594893	32.3304164798	23.0091092937	26.1789950876
3814	YHR050W	16.0844423593	26.2315673617	36.190590474	26.1688667317
3815	YNL240C	21.6567570949	44.9847690693	11.8472458816	26.1629240153
3816	YOR168W	21.5393825993	34.213579664	22.7286190245	26.160527096
3817	YDL083C	21.7423419699	38.4850623545	18.2408102663	26.1560715303
3818	YNL284C	33.4935429826	16.4724999143	28.5008523237	26.1556317402
3819	YHR025W	29.7319402344	26.6958096619	22.0175187326	26.1484228763
3820	YLR124W	25.5797589805		26.6940227388	26.1368908597
3821	YLR088W	31.8540830699	26.5243971848	20.0075268233	26.128669026
3822	YCR002C	25.8776428808	33.4195989072	19.0597557993	26.1189991957
3823	YOR005C	34.5931473421	28.9279206181	14.8259697747	26.1156792449
3824	YMR008C	34.9803985038		17.2402873567	26.1103429303
3825	YDR149C	19.7915798936	37.2429315704	21.2808732971	26.1051282537
3826	YBR027C	30.4732377235		21.7290054845	26.101121604
3827	YNL064C	20.7282928791	28.6104589672	28.9629652799	26.1005723754
3828	YGR118W	33.1405069211	20.3076434287	24.8522714703	26.1001406067
3829	YEL033W	26.3765779928	31.1618558864	20.7551125477	26.097848809
3830	YLR429W	35.3431534054	21.0718760575	21.825872759	26.0803007406
3831	YNL163C	25.0818381585	29.8065506113	23.3232080811	26.0705322837
3832	YDR411C	27.5542290705	28.4265887231	22.2197721901	26.0668633279
3833	YOR267C	20.4671364988	36.367599822	21.3615157623	26.065417361
3834	YOR086C	23.1378829522	28.9365136846	26.1210530996	26.0651499121
3835	YDR512C	27.2121689952	34.0161560864	16.9406040192	26.0563097003
3836	YDR408C		37.7413968713	14.3636016437	26.0524992575
3837	YCR026C	24.8075228031	33.9124195206	19.4050987322	26.041680352
3838	YDR347W	34.3752372457	22.7602651868	20.9644989363	26.0333337896
3839	YLR450W	25.9757273703	31.9939425201	20.125345562	26.0316718175
3840	YHR059W	15.7474593363		36.3124190115	26.0299391739
3841	YIL150C	36.3107723086	26.0341836687	15.711237002	26.0187309931
3842	YNL124W	27.0644710577	40.121963569	10.8672739477	26.0179028581
3843	YIL096C	20.151153969	40.9087030346	16.9806448032	26.0135006023
3844	YJL176C	21.36001732	35.0430708788	21.6295372604	26.0108751531
3845	YEL038W	24.9744108597	16.3317603924	36.721540684	26.009237312
3846	YFR005C	29.3048669143	31.510318249	17.1997589119	26.0049813584
3847	YOR104W	27.167167837	29.0756886669	21.7633716194	26.0020760411
3848	YJL158C	20.5736979836	35.2779192463	22.1390705677	25.9968959325
3849	YNL232W		40.3920014458	11.5921012043	25.992051325
3850	YOR110W	52.4207147268	16.8899942675	8.65251477429	25.9877412562
3851	YBL094C	27.1086353152	23.5974780484	27.2453880771	25.9838338136
3852	YOR293W		25.7636306918	26.1890687342	25.976349713
3853	YNL228W	19.3303492007		32.5717387435	25.9510439721
3854	YOR076C	35.5849466848	13.0323897486	29.2310733507	25.949469928
3855	YLR233C	36.4223958679		15.4742733078	25.9483345879
3856	YOR278W	23.1043467963	38.3324955841	16.3692538685	25.9353654163
3857	YNL048W	24.4019069467	26.187252155	27.1921968178	25.9271186398
3858	YMR142C	21.3161678462	27.5624514787	28.8633547354	25.9139913534
3859	YOR330C	22.5705300625	35.1289149727	20.0419310345	25.9137920232
3860	YLR210W	39.6775578296		12.1362542856	25.9069060576
3861	YJR084W			25.9057896559	25.9057896559
3862	YMR228W	17.8115905974	40.2032538528	19.6876869646	25.9008438049
3863	YDR497C	25.5487610014	20.9394851201	31.2022177387	25.8968212867
3864	YER162C	17.448464898	34.7674914326	25.4737619589	25.8965727632
3865	YDL217C		31.2053504195	20.5836306869	25.8944905532
3866	YGR031W	16.3741209775	42.7764231537	18.4925723505	25.8810388273
3867	YBR111C	35.2834035664	20.6412266189	21.6939853166	25.872871834
3868	YHR167W	19.6801573245		32.0629318443	25.8715445844
3869	YGL206C	31.2679728295		20.4724432078	25.8702080187
3870	YPR037C	35.1781171064	29.4294739059	12.9968121734	25.8681343952
3871	YGR113W	35.0302320827		16.6869316578	25.8585818702
3872	YJR058C		32.5956182333	19.1094953179	25.8525567756
3873	YLL027W		35.7407462136	15.959991156	25.8503686848
3874	YIL152W	32.6965011862		18.9755165721	25.8360088792
3875	YPR005C	26.3434617349	6.30653203891	44.8572279985	25.8357405908
3876	YDR221W	50.9470486637	16.7528796952	9.79888519234	25.8329378504
3877	YHR203C	20.8716334019	24.4401872776	32.1784287503	25.8300831433
3878	YOL166C	32.6106509212	22.2420273252	22.6242353164	25.8256378543
3879	YGR188C	28.6421488936		22.9956228062	25.8188858499
3880	YER116C	20.9952902304	45.3778700403	11.0794879233	25.817549398
3881	YNR028W	34.6300203374	15.7437120313	27.0554528246	25.8097283978
3882	YOR066W	18.3139633432	45.6328376116	13.4729391851	25.8065800466
3883	YPR134W		15.4716714839	36.1263637154	25.7990175996
3884	YKR090W	22.1306238626	47.3069330262	7.9274563221	25.788337737
3885	YPL096W	22.9098623361	33.3299859907	21.095860797	25.7785697079
3886	YHR214W-A	13.9524555121	35.3187504816	28.0420911136	25.7710990358
3887	YDR134C	24.2209601987	30.0053211086	23.0866643663	25.7709818912
3888	YLR143W	23.3635495789		28.1606022439	25.7620759114
3889	YDR500C	31.0176203566		20.4955463274	25.756583342
3890	YER124C	21.5577925702	32.2470429776	23.4410339684	25.7486231721
3891	YPR190C		39.8994304049	11.5858283635	25.7426293842
3892	YMR033W	57.8011286942	3.41637560013	15.9890568449	25.7355203797
3893	YGR220C	23.3679028396	29.5459856486	24.2407968593	25.7182284492
3894	YER058W	25.7049121591			25.7049121591
3895	YIL158W	52.9299956123	4.32100504363	19.8420686083	25.6976897548
3896	YGR122W	31.8251254068	29.7126252771	15.5475307103	25.6950937981
3897	YMR123W		32.0772805474	19.3081344505	25.692707499
3898	YDR290W	32.8167073039	35.9860502857	8.26748784729	25.6900818123
3899	YPL142C	19.0477872681	25.8794327202	32.1399644109	25.6890614664
3900	YPL283C	30.8031054091	22.3692331994	23.8914599553	25.6879328546
3901	YFL058W	47.6757209655	19.6474594199	9.72500733321	25.6827292395
3902	YKL007W	30.751380398	31.6777954099	14.61624828	25.6818080293
3903	YMR245W		34.4779666708	16.8687689257	25.6733677982
3904	YKL080W	26.3630105958	27.34481741	23.2965293033	25.668119103
3905	YCL022C	18.4161912385	13.2969088564	45.2785564004	25.6638854984
3906	YCL007C	13.8671708775	27.9619561207	35.1457729341	25.6582999774
3907	YNL174W	40.6465984375		10.6648757378	25.6557370877
3908	YDR025W	21.4021488911	27.7314114425	27.8199892806	25.6511832048
3909	YJR117W	21.9697097001	32.7563976111	22.2171176476	25.6477416529
3910	YMR281W	29.2059152987	32.0398960527	15.6328645616	25.6262253043
3911	YCL002C	30.1620595632	28.6593062137	18.0393303596	25.6202320455
3912	YNL153C	29.1705272528	32.9541377461	14.7350071331	25.6198907107
3913	YJL095W		35.2998322301	15.9212145399	25.610523385
3914	YFL024C	24.1175796413		27.0788279841	25.5982038127
3915	YJR104C		23.4932298624	27.6995990941	25.5964144783
3916	YER019C-A		17.052335914	34.140444541	25.5963902275
3917	YJL051W	35.9933269735		15.194259375	25.5937931743
3918	YLR244C	32.5242595231	28.277742779	15.9692266752	25.5904096591
3919	YGR044C	26.7597643801	34.2551582329	15.7187910337	25.5779045489
3920	YNL210W	25.5648348159			25.5648348159
3921	YJL220W	8.8966976745	39.446967321	28.3340664356	25.5592438104
3922	YPL197C	19.3718611462	27.4540544412	29.8508380168	25.5589178681
3923	YMR213W	21.2081285705	39.6989965387	15.7630038344	25.5567096478
3924	YHR171W	32.2972487037		18.8152759508	25.5562623272
3925	YIL037C	37.1855203863	13.9257051634		25.5556127749
3926	YJR095W	26.8066427495	34.5553376121	15.2315597581	25.5311800399
3927	YFR054C	29.5817090389		21.4793020709	25.5305055549
3928	YNL162W	21.6893228684	21.6778927894	33.2192895365	25.5288350648
3929	YNL104C	21.5012733789	28.447606881	26.6022180513	25.5170327704
3930	YDR023W	19.2311546024	26.3616443357	30.9368998602	25.5098995994
3931	YFR038W	42.0695446683	24.4368689877	10.0118617548	25.5060918036
3932	YOR159C		28.8696136445	22.1333729681	25.5014933063
3933	YJR161C	11.5465420165	43.8676091273	21.0884519326	25.5008676921
3934	YDR061W	38.9335253174	22.3294888662	15.2370762795	25.5000301543
3935	YGR186W		27.2843337989	23.7042980201	25.4943159095
3936	YNL316C			25.4844640943	25.4844640943
3937	YLR154C		29.5201726693	21.4426401859	25.4814064276
3938	YMR065W	40.9721691292		9.99040858467	25.481288857
3939	YPL102C	32.1711485842	25.3352469475	18.9101592014	25.472184911
3940	YBR090C	38.7951026565	6.54730929098	30.9956766826	25.4460295434
3941	YGR132C	33.8781967504	24.9672563758	17.4588585718	25.434770566
3942	YFL018C	13.7753156643	34.9509807628	27.5199462749	25.415414234
3943	YGR077C	35.3804738399		15.3922236338	25.3863487369
3944	YER049W	18.2853288033	41.3034183061	16.5645962635	25.3844477909
3945	YGL145W	35.818902224	5.98263547919	34.3493803394	25.3836393475
3946	YBR229C	24.7107848688	28.1605656223	23.2746921914	25.3820142275
3947	YDR394W	28.2130351926	30.4702841814	17.4570898568	25.3801364103
3948	YFR031C	27.9411409327	22.8491195048	25.3382158795	25.3761587723
3949	YLR118C	12.0184245455	38.5186477854	25.5907517884	25.3759413731
3950	YKR086W		37.6288459959	13.1217201811	25.3752830885
3951	YMR001C	27.2936397829	5.84346898728	42.9869249633	25.3746779111
3952	YLR074C		43.3587754466	7.38323771989	25.3710065832
3953	YBR153W		31.755105066	18.9776703811	25.3663877235
3954	YGR068C		33.9875861727	16.7264099214	25.356998047
3955	YBR057C		37.4189074011	13.2661004321	25.3425039166
3956	YFL034C-A	19.2585750884	33.9638195628	22.7553288871	25.3259078461
3957	YJL101C	22.1267623878	33.6941331906	20.1534639891	25.3247865225
3958	YFR006W	27.7350130207	28.909506282	19.3276273077	25.3240488701
3959	YBL007C	19.7133074916	33.5267202694	22.7305821763	25.3235366458
3960	YIR004W	39.1629856727		11.4835958322	25.3232907525
3961	YKL062W	34.7030680146	5.28911855297	35.9755999158	25.3225954945
3962	YBR093C	18.328853221	32.7630441182	24.8396402711	25.3105125368
3963	YDL188C	24.3194453371		26.2974786087	25.3084619729
3964	YBL046W	17.853278966	49.3498202953	8.71096682598	25.3046886958
3965	YMR006C	24.4433444101	26.2040219106	25.2239257821	25.2904307009
3966	YMR063W	38.0712746416	29.313386469	8.45321257671	25.2792912291
3967	YIL043C	22.9349130731	29.9601828203	22.9323569734	25.2758176223
3968	YNL058C	17.8400759242	38.2863095393	19.6910324424	25.2724726353
3969	YOR338W	36.7217186405		13.8225152246	25.2721169325
3970	YEL003W	28.5253405689	17.8403943621	29.4236680123	25.2631343144
3971	YLR018C	14.4578757619	47.1446292157	14.1699899889	25.2574983221
3972	YBR080C	15.2635935904	23.819094634	36.6602795282	25.2476559176
3973	YMR214W	26.3342939765	28.3681937812	21.0247762828	25.2424213468
3974	YOL142W	29.8563898797	32.4784770646	13.3325255032	25.2224641492
3975	YGR039W	37.519568775	12.8099313226	25.3294149113	25.2196383363
3976	YNL323W	26.0852446376	28.6515645236	20.9205231276	25.219110763
3977	YJL134W	31.9753460614	28.3328896924	15.3486953523	25.2189770354
3978	YOL045W	26.5323484478	34.755007716	14.3608989726	25.2160850454
3979	YNL032W	15.4886007781	22.4844559199	37.6430597393	25.2053721457
3980	YMR100W	27.6662896254		22.7410632801	25.2036764527
3981	YDR229W		24.9779342103	25.4278300153	25.2028821128
3982	YKL046C	20.0859216114	35.7997528991	19.6965889735	25.194087828
3983	YDL235C	26.0530272414	23.8768833037	25.6418635711	25.1905913721
3984	YDR236C	21.2237386108	34.1505638697	20.1842918726	25.1861981177
3985	YML031W	21.6312838354	38.2402789694	15.6701143164	25.1805590404
3986	YOR174W	36.2583417542	16.5263652955	22.7458308877	25.1768459791
3987	YFR036W	43.0942075895	20.1649265875	12.2598492531	25.1729944767
3988	YLR238W	23.7869352573		26.5577418382	25.1723385478
3989	YKR027W	11.2849837325	36.305705626	27.9186548717	25.1697814101
3990	YDL248W	19.0401984226	33.4452598319	22.9993699576	25.1616094041
3991	YPL270W	27.9777745368	35.2743612691	12.1551345832	25.1357567963
3992	YBL051C	21.7134769405	36.9056585426	16.7758678512	25.1316677781
3993	YOR234C	23.5663811424	24.3526995819	27.4681191039	25.1290666094
3994	YLR414C	18.9622110204	22.0104405094	34.3981228614	25.1235914637
3995	YOR064C	21.0940408858	32.4351121815	21.8347631116	25.121305393
3996	YIL010W	41.9941821308	9.01984737822	24.3478204037	25.1206166376
3997	YPL064C	20.0266802893		30.1869786029	25.1068294461
3998	YNL264C	21.5354618674	37.3346583224	16.4407398146	25.1036200015
3999	YJR118C	30.3559204665		19.8269529622	25.0914367143
4000	YNL293W	16.36176265	35.6995305719	23.2105619223	25.0906183814
4001	YFL047W	45.4999139591	19.1548872579	10.6073583453	25.0873865208
4002	YMR203W	19.0996058878	30.2302474213	25.884360471	25.0714045934
4003	YOR282W	32.1602315988	31.924760427	11.1290605908	25.0713508722
4004	YMR306W	19.3572208667	33.7986905856	22.0522357183	25.0693823902
4005	YOR279C	35.380120602	8.66924092236	31.1468053597	25.0653889613
4006	YIL084C	24.9746152129	23.7308007377	26.4791291211	25.0615150239
4007	YAR071W	25.3774021503	36.0757116574	13.7023021516	25.0518053198
4008	YDR266C	29.8186258777	28.9076652686	16.3987969316	25.041696026
4009	YBR048W	29.356842759	23.2371834829	22.5210883291	25.0383715237
4010	YDR014W	21.8369766793	24.292250519	28.9792690937	25.0361654307
4011	YER009W	22.0246572085	27.8434912714	25.217066801	25.0284050936
4012	YIR002C	29.8980622527		20.1437047721	25.0208835124
4013	YCR037C	24.2663735408		25.7727176753	25.019545608
4014	YBR016W	29.9034783387	27.386911366	17.7533024468	25.0145640505
4015	YLR344W	21.8498752505	25.2697183928	27.8938135698	25.004469071
4016	YDL095W	30.6570548676	23.2361454397	21.0426544859	24.9786182644
4017	YIL033C	39.5178863684	19.7089998268	15.7076971466	24.9781944473
4018	YNR015W	29.1962465663	30.782243488	14.9486873121	24.9757257888
4019	YPL125W	17.6409571802	40.5024539442	16.7750117184	24.9728076143
4020	YBR035C	31.0391150743	24.1236268668	19.7505571538	24.9710996983
4021	YGR241C	19.6637763099	46.143737318	9.09304353978	24.9668523893
4022	YKL159C	25.5696434286	31.1928021057	18.1305768676	24.9643408006
4023	YNR061C	40.318986724	20.5051984667	14.0147467901	24.9463106603
4024	YIL062C	23.8429986913	27.0373753129	23.9571763909	24.9458501317
4025	YOL120C	23.1009226741	28.7978088801	22.923613671	24.9407817417
4026	YFR050C	26.4774446462	29.2376706224	19.0661706347	24.9270953011
4027	YKL083W	27.4833173045	29.2629547073	18.0220725823	24.9227815314
4028	YKL053W	31.1061369809	26.0672501451	17.5810777323	24.9181549528
4029	YDR160W	12.2760305643	37.5304529717		24.903241768
4030	YDR231C	27.3340604263	24.3207099938	23.053551934	24.902774118
4031	YOR287C	39.4233461359	14.245308511	21.0086181585	24.8924242684
4032	YLR008C	46.6034322766	12.1337291778	15.9037124216	24.880291292
4033	YOL158C		29.0682018854	20.689406296	24.8788040907
4034	YPL004C	21.233746643	31.8536608669	21.5436136126	24.8770070408
4035	YKR007W	34.8244597934	28.1182823574	11.6805403637	24.8744275048
4036	YLR067C	38.6631177539		11.0771289554	24.8701233546
4037	YBR023C	25.9116139074		23.8250547756	24.8683343415
4038	YGR080W		23.946269899	25.7875613425	24.8669156207
4039	YFR051C	22.9515691364	34.6825935718	16.9623711176	24.8655112753
4040	YJL188C	20.9792558131	29.4196567583	24.1891836086	24.8626987267
4041	YMR256C	25.1344872381	30.3458758165	19.1002606211	24.8602078919
4042	YNL206C	38.21924527	19.9525896831	16.399218931	24.8570179614
4043	YDL011C	35.4473327234	23.3953293565	15.7239187448	24.8555269416
4044	YLR361C	20.7697186904	40.6934605669	13.1029622174	24.8553804915
4045	YML012W	21.6219953412	32.08162463	20.8571085529	24.8535761747
4046	YOR217W	18.8855139242	28.7507160336	26.9046476998	24.8469592192
4047	YHR141C	23.5140799316	20.3545529844	30.6546725679	24.841101828
4048	YGL169W	31.6261547254	4.88190567513	38.0103847136	24.8394817047
4049	YER184C	26.4953463264	25.3107858553	22.6804755072	24.8288692296
4050	YPL268W	32.3529204844	23.8408617171	18.2344501025	24.809410768
4051	YIR019C	30.5446413536		19.0728438942	24.8087426239
4052	YLR339C	19.9217815868	30.5625272546	23.9272573548	24.8038553987
4053	YKR078W	23.9012574306		25.7020068907	24.8016321607
4054	YHR159W	19.4790673177		30.1031381291	24.7911027234
4055	YHR214W	32.8113939887	19.6216959773	21.9381224817	24.7904041493
4056	YBL099W	18.8009298772	31.9864879215	23.5355544528	24.7743240838
4057	YJR042W	24.7922183616	23.8473306947	25.6668231312	24.7687907292
4058	YOR286W	31.6532890711	25.0512017048	17.5986306881	24.7677071547
